"7928",0,"",0,0,"",0,"K",1366723117582,66,6,513,66,0,264.290008544922,30,"",3239,100,"D","AMZN",NA,"13:18:37.588123556","T",5500
"7931",264.299987792969,"Q",1000,264,"Q",200,"",1366723126373,66,3,0,0,0,0,0,"",329563,0,"","AMZN",NA,"13:18:46.346212203","Q",0
"7933",0,"",0,0,"",0,"Q",1366723126907,66,3,513,66,0,264.299987792969,1971968,"",3245,100,"D","AMZN",NA,"13:18:46.910127747","T",5600
"7935",264.299987792969,"Q",900,264,"Q",100,"",1366723201249,66,4,0,0,0,0,0,"",333037,0,"","AMZN",NA,"13:20:01.223120164","Q",0
"7937",0,"",0,0,"",0,"Q",1366723252138,66,3,513,66,0,264.299987792969,1971968,"",3293,300,"D","AMZN",NA,"13:20:52.141690593","T",5900
"7938",264.290008544922,"Q",200,264,"Q",100,"",1366723256513,66,2,0,0,0,0,0,"",335875,0,"","AMZN",NA,"13:20:56.485811144","Q",0
"7939",0,"",0,0,"",0,"Q",1366723305810,66,2,513,66,0,264.290008544922,1971968,"",3315,100,"D","AMZN",NA,"13:21:45.812120544","T",6000
"7940",264.290008544922,"Q",100,264,"Q",100,"",1366723305839,66,3,0,0,0,0,0,"",338391,0,"","AMZN",NA,"13:21:45.812615724","Q",0
"7942",0,"",0,0,"",0,"Q",1366723307317,66,2,513,66,0,264.290008544922,30,"",3317,100,"D","AMZN",NA,"13:21:47.319222408","T",6100
"7941",264.299987792969,"Q",600,264,"Q",100,"",1366723307346,66,3,0,0,0,0,0,"",338494,0,"","AMZN",NA,"13:21:47.319016670","Q",0
"7944",0,"",0,0,"",0,"Q",1366723311892,66,2,513,66,0,264.299987792969,30,"",3321,100,"D","AMZN",NA,"13:21:51.894770836","T",6200
"7943",264.299987792969,"Q",500,264,"Q",100,"",1366723311922,66,2,0,0,0,0,0,"",338741,0,"","AMZN",NA,"13:21:51.894283755","Q",0
"7945",0,"",0,0,"",0,"Q",1366723312316,66,2,513,66,0,264.299987792969,30,"",3322,100,"D","AMZN",NA,"13:21:52.318688421","T",6300
"7946",264.299987792969,"Q",400,264,"Q",100,"",1366723312347,66,2,0,0,0,0,0,"",338772,0,"","AMZN",NA,"13:21:52.319429525","Q",0
"7947",0,"",0,0,"",0,"Q",1366723312441,66,2,513,66,0,264.299987792969,30,"",3323,100,"D","AMZN",NA,"13:21:52.443810548","T",6400
"7948",264.299987792969,"Q",300,264,"Q",100,"",1366723312472,66,1,0,0,0,0,0,"",338776,0,"","AMZN",NA,"13:21:52.443862532","Q",0
"7949",0,"",0,0,"",0,"Q",1366723313329,66,3,513,66,0,264.299987792969,30,"",3324,100,"D","AMZN",NA,"13:21:53.332061833","T",6500
"7951",264.299987792969,"Q",200,264.010009765625,"W",100,"",1366723317729,66,3,0,0,0,0,0,"",339012,0,"","AMZN",NA,"13:21:57.702223013","Q",0
